,adjective_count,adverb_count,average_word_length,long_word_count,noun_count,sentences_count,spelling_error_count,verb_count,vocab_count,word_count,word_to_sentence_ratio
5370,6,4,5.29,7,18,6,4,7,138.27272727272728,43,7.0
5371,4,1,5.3,6,21,4,4,11,22.78125,37,9.25
5372,4,1,5.27,1,8,2,4,4,0.0,24,11.0
5373,4,0,5.56,3,11,3,2,4,14.08695652173913,25,8.33
5374,7,1,5.8,9,17,6,4,10,23.68421052631579,40,6.67
5375,5,0,5.43,7,12,3,2,9,112.66666666666667,28,9.33
5376,4,1,5.97,9,17,3,7,10,16.457142857142856,33,11.0
5377,2,0,5.95,8,13,4,3,4,66.66666666666667,22,5.5
5378,0,0,6.29,2,5,1,0,2,0.0,7,7.0
5379,9,5,5.94,15,29,2,9,17,33.46969696969697,63,31.5
5380,5,1,4.95,4,8,3,2,3,32.111111111111114,20,6.67
5381,15,8,5.58,16,37,6,12,24,22.24113475177305,94,15.17
5382,4,0,4.82,2,9,3,2,5,66.66666666666667,22,7.33
5383,8,2,5.39,10,26,7,7,15,17.513513513513512,56,8.0
5384,0,2,5.75,6,7,2,1,9,120.33333333333333,20,10.0
5385,6,1,6.26,20,45,9,12,13,21.09375,69,7.67
5386,11,6,5.63,13,33,6,11,15,46.44642857142857,65,10.83
5387,21,4,5.89,19,57,8,24,22,26.486486486486488,112,13.88
5388,2,3,4.8,2,11,4,1,5,11.115384615384615,25,6.25
5389,1,3,5.32,2,13,4,2,4,27.5625,25,6.25
5390,5,4,5.57,12,17,6,3,11,28.444444444444443,42,7.0
5391,9,4,5.29,8,24,2,3,11,13.653333333333334,51,25.5
5392,6,3,5.96,13,30,5,3,14,32.6530612244898,53,10.6
5393,5,4,5.56,8,14,4,1,12,12.5,41,9.75
5394,15,5,5.6,15,42,8,9,11,42.28409090909091,86,10.38
5395,2,1,4.88,1,11,1,3,6,0.0,24,24.0
5396,9,6,6.11,14,23,8,8,12,28.166666666666668,55,6.88
5397,4,1,5.34,12,23,5,7,11,29.43243243243243,44,8.8
5398,6,1,5.82,6,14,4,3,5,14.76923076923077,33,8.25
5399,3,2,4.96,3,14,3,2,6,37.785714285714285,27,9.0
5400,15,3,5.83,13,33,6,15,12,30.26027397260274,68,11.0
5401,12,7,5.91,11,28,6,13,12,75.91891891891892,64,10.67
5402,3,2,5.52,4,12,2,1,4,30.083333333333332,23,11.5
5403,16,1,5.4,9,21,7,3,20,27.557377049180328,58,8.29
5404,1,0,5.43,2,8,4,2,5,56.333333333333336,15,3.5
5405,21,3,5.91,18,26,8,9,10,23.775280898876403,67,8.38
5406,5,2,5.51,11,25,6,2,8,24.975609756097562,45,7.17
5407,6,2,6.08,12,14,3,6,8,121.0,36,12.0
5408,2,2,6.38,11,24,6,5,9,22.13157894736842,39,6.5
5409,6,1,5.07,3,13,3,4,7,33.88235294117647,29,9.67
5410,4,1,5.67,3,7,1,1,2,65.33333333333333,15,15.0
5411,7,3,6.37,8,23,2,13,10,147.0,47,23.0
5412,3,3,4.88,1,9,3,2,6,21.235294117647058,24,8.0
5413,6,0,5.3,4,14,4,4,12,6.446428571428571,33,8.25
5414,2,0,6.08,9,15,3,2,8,96.0,26,8.67
5415,17,4,5.51,22,35,12,11,22,15.960227272727273,87,7.25
5416,3,1,5.79,4,12,3,5,3,21.235294117647058,25,8.0
5417,6,2,5.7,9,20,4,6,9,39.86206896551724,43,10.75
5418,9,1,6.06,10,28,5,10,7,27.38,51,10.2
5419,17,6,6.72,31,30,8,10,17,55.0,75,9.0
5420,8,4,5.88,15,30,6,11,16,18.8876404494382,64,10.67
5421,1,0,5.62,2,3,3,1,7,48.0,13,4.33
5422,5,2,5.48,4,12,2,3,5,64.0,27,13.5
5423,7,6,5.08,5,30,5,13,14,28.68831168831169,62,12.4
5424,6,3,5.59,5,11,4,7,4,64.0,28,6.75
5425,12,11,5.75,17,54,10,24,24,31.50625,107,10.7
5426,6,1,5.74,4,9,3,3,4,30.083333333333332,24,7.67
5427,22,10,5.88,35,59,11,2,22,8.473551637279597,127,11.55
5428,2,0,5.84,6,12,2,1,4,48.166666666666664,19,9.5
5429,6,5,6.3,14,24,5,7,12,29.25,54,10.6
5430,2,1,5.79,4,7,1,3,3,0.0,14,14.0
5431,5,4,5.62,8,16,4,8,10,40.333333333333336,40,10.0
5432,11,3,5.91,17,25,2,7,12,105.19047619047619,54,27.0
5433,6,0,6.16,12,22,5,6,10,10.666666666666666,38,7.6
5434,12,2,6.14,25,46,10,13,12,29.556818181818183,73,7.3
5435,0,0,5.29,1,3,2,1,3,12.0,7,3.5
5436,17,5,5.5,22,49,11,16,22,24.045454545454547,111,9.91
5437,2,1,5.8,3,7,1,0,5,16.0,15,15.0
5438,3,0,5.38,4,10,2,3,5,24.083333333333332,23,10.5
5439,6,0,5.74,4,10,3,3,5,73.5,23,7.67
5440,0,1,6.56,4,4,1,0,4,0.0,9,9.0
5441,8,2,5.77,12,20,5,6,10,16.173076923076923,43,8.6
5442,14,10,5.76,18,34,5,12,24,75.57142857142857,91,17.6
5443,4,0,5.3,3,13,2,3,3,21.333333333333332,20,10.0
5444,10,2,5.59,12,29,7,6,9,11.893203883495145,56,7.71
5445,5,2,5.39,5,14,4,3,9,34.72222222222222,31,7.75
5446,3,1,5.25,2,9,4,1,7,54.0,20,5.0
5447,5,2,5.81,3,8,1,6,6,0.0,23,21.0
5448,4,4,5.27,6,13,2,3,8,81.0,31,15.0
5449,20,3,6.3,30,42,9,16,19,36.96153846153846,91,10.0
5450,9,3,6.12,28,34,4,14,24,22.23076923076923,80,19.5
5451,7,3,5.68,12,27,6,4,16,14.411764705882353,56,9.33
5452,6,4,6.02,11,21,4,3,6,96.26666666666667,43,10.75
5453,11,3,6.02,12,27,6,16,17,15.076923076923077,67,10.83
5454,8,1,5.96,20,28,4,7,15,51.609756097560975,57,14.25
5455,9,3,5.79,10,25,7,9,9,25.0,49,6.86
5456,4,2,6.19,10,19,3,4,3,87.11111111111111,31,10.33
5457,8,9,5.52,9,29,6,11,14,23.0,66,11.0
5458,5,3,5.92,11,17,3,5,11,40.041666666666664,39,13.0
5459,2,0,4.96,2,17,5,2,6,40.333333333333336,28,5.2
5460,16,5,5.62,18,34,6,9,21,45.76190476190476,86,14.33
5461,3,1,5.24,4,22,3,3,4,12.30232558139535,36,11.33
5462,15,1,6.28,22,36,8,8,17,31.25,72,9.0
5463,5,3,5.85,8,19,6,2,10,20.25,39,6.5
5464,2,0,5.97,14,24,4,3,9,40.041666666666664,39,9.75
5465,18,7,6.16,25,31,10,13,24,24.42608695652174,86,8.2
5466,2,0,6.0,3,6,1,0,2,27.0,10,10.0
5467,10,1,6.57,18,24,6,2,8,21.352941176470587,46,7.67
5468,7,3,5.64,6,20,5,14,12,15.753846153846155,47,9.4
5469,5,0,5.72,5,14,4,4,5,53.77777777777778,25,6.25
5470,4,0,5.4,3,12,3,1,6,192.0,25,8.33
5471,1,0,6.1,2,7,1,1,2,27.0,11,10.0
5472,4,3,5.66,6,18,3,6,10,41.78260869565217,38,12.67
5473,16,10,6.11,29,43,12,21,32,74.27368421052631,109,9.08
5474,1,1,5.8,3,5,3,0,8,16.0,16,5.0
5475,8,1,5.96,14,43,3,22,14,69.23076923076923,72,24.0
5476,1,2,5.27,4,11,4,0,10,10.125,26,6.5
5477,0,5,6.03,10,25,3,1,7,19.7027027027027,38,12.67
5478,0,0,5.7,2,6,1,3,4,0.0,10,10.0
5479,7,3,5.68,7,27,4,18,16,42.666666666666664,62,15.5
5480,9,9,6.55,25,27,4,3,13,29.347826086956523,65,16.0
5481,19,6,5.87,27,43,11,17,31,12.214035087719298,107,9.64
5482,3,3,5.27,3,15,3,4,6,28.8,30,10.0
5483,15,6,5.99,20,24,6,14,19,46.049180327868854,70,11.67
5484,4,1,5.16,2,8,2,3,5,108.0,19,9.5
5485,9,3,5.47,10,36,10,7,17,18.615384615384617,68,6.8
5486,17,5,5.8,16,31,5,14,18,44.16901408450704,75,15.0
5487,2,0,5.55,5,13,2,2,5,21.333333333333332,20,10.0
5488,12,11,6.07,16,27,5,11,14,45.5625,70,13.6
5489,11,2,5.29,11,25,3,3,9,27.38,49,16.33
5490,25,6,5.79,31,58,11,18,24,47.90506329113924,121,11.0
5491,6,3,5.57,4,15,3,6,5,81.0,30,10.0
5492,8,3,5.77,10,20,3,5,9,108.64285714285714,43,14.33
5493,4,2,5.33,3,9,3,5,2,42.666666666666664,19,6.0
5494,3,2,4.62,0,5,2,1,2,48.0,13,6.5
5495,9,6,5.72,6,13,1,12,18,19.93846153846154,47,47.0
5496,3,2,6.17,7,17,5,4,7,26.181818181818183,30,6.0
5497,7,2,6.1,17,30,4,13,14,55.83720930232558,61,15.0
5498,11,4,5.93,13,26,3,9,11,92.16,56,18.33
5499,2,3,5.8,9,18,4,9,15,25.0,40,10.0
5500,3,0,6.15,7,13,3,7,8,104.16666666666667,32,9.0
5501,4,2,5.26,3,17,6,5,8,11.52,38,6.33
5502,5,1,5.0,3,16,2,7,9,17.789473684210527,36,18.0
5503,3,5,5.82,11,15,2,2,14,34.32142857142857,39,19.5
5504,14,3,5.86,25,43,6,9,17,47.25,85,14.17
5505,1,0,5.79,4,10,4,0,7,11.529411764705882,19,4.75
5506,13,6,6.14,23,43,8,18,23,30.0,90,11.25
5507,17,11,5.7,20,46,12,17,17,61.3177570093458,108,9.0
5508,2,0,5.78,1,6,1,2,1,21.333333333333332,9,9.0
5509,0,2,6.58,4,6,2,3,3,0.0,12,6.0
5510,8,4,4.57,6,24,2,8,14,21.25287356321839,60,30.0
5511,1,2,4.76,3,9,4,0,3,8.521739130434783,21,5.25
5512,5,5,5.39,8,22,7,5,14,44.1,56,7.71
5513,3,5,6.16,8,15,4,3,4,87.11111111111111,31,7.75
5514,3,1,4.96,4,10,2,1,6,28.571428571428573,24,12.0
5515,10,7,5.91,18,36,7,12,16,45.76056338028169,78,11.14
5516,2,3,5.25,4,10,4,3,5,40.09090909090909,24,6.0
5517,8,3,5.75,14,25,6,5,8,34.56818181818182,51,8.5
5518,5,2,5.25,3,9,3,5,3,49.0,24,8.0
5519,3,3,4.97,2,16,6,5,6,12.25531914893617,37,6.17
5520,11,4,5.91,21,42,6,13,19,42.67741935483871,86,14.33
5521,15,6,6.14,21,40,6,19,8,31.441860465116278,74,12.33
5522,0,1,5.88,1,4,1,0,3,6.0,8,8.0
5523,3,0,6.04,5,14,4,4,7,23.529411764705884,25,6.25
5524,2,2,5.14,2,10,3,1,5,147.0,22,7.33
5525,15,1,6.05,20,42,12,6,19,10.464864864864865,79,6.58
5526,0,0,6.29,3,13,3,3,5,29.454545454545453,22,7.0
5527,10,2,5.27,6,13,3,6,9,204.16666666666666,37,12.33
5528,14,1,5.64,11,25,7,5,14,20.055555555555557,56,8.0
5529,12,3,6.18,15,30,8,15,8,55.83720930232558,63,7.75
5530,10,9,5.22,11,31,7,1,24,12.272222222222222,80,11.29
5531,10,2,6.1,17,38,5,10,16,32.467532467532465,71,13.8
5532,0,0,4.67,0,2,1,0,1,0.0,3,3.0
5533,3,4,5.24,4,13,6,3,5,38.4,29,4.83
5534,6,2,6.06,12,29,6,9,6,38.0,50,8.33
5535,8,3,5.52,12,32,6,10,18,20.511627906976745,66,10.67
5536,3,1,4.48,2,16,2,1,4,64.0,28,13.5
5537,5,2,5.75,12,30,4,6,11,29.46938775510204,51,12.75
5538,1,0,5.08,3,6,1,1,5,48.0,13,13.0
5539,5,4,5.78,11,19,4,2,7,57.8,40,10.0
5540,1,0,5.18,1,5,1,1,5,0.0,11,11.0
5541,5,1,5.88,11,19,3,7,15,16.82,41,13.67
5542,6,0,5.51,10,32,7,10,15,22.36764705882353,55,7.86
5543,8,1,5.3,3,15,4,3,4,81.0,30,7.5
5544,13,9,5.85,16,28,8,16,19,50.208955223880594,75,9.12
5545,6,0,5.0,3,5,3,0,6,18.75,19,6.33
5546,7,3,5.17,6,16,6,4,15,41.285714285714285,42,7.0
5547,4,0,6.05,4,10,1,3,3,48.166666666666664,19,19.0
5548,1,1,6.05,6,11,4,1,7,9.8,20,5.0
5549,6,2,6.54,15,24,4,9,13,24.019607843137255,48,12.0
5550,9,6,6.23,17,38,7,10,9,20.045454545454547,65,9.14
5551,4,3,5.11,5,17,5,2,10,25.29032258064516,37,7.4
5552,6,8,5.48,15,22,4,3,20,37.16129032258065,66,16.5
5553,2,1,6.36,10,13,2,2,6,147.0,23,11.0
5554,2,0,6.86,3,3,1,0,2,0.0,7,7.0
5555,2,3,5.47,9,15,2,2,6,24.142857142857142,34,17.0
5556,12,5,6.85,21,28,7,20,11,67.81395348837209,67,9.57
5557,6,1,5.25,6,18,5,3,9,85.33333333333333,36,7.2
5558,13,7,6.51,19,18,7,8,12,30.94736842105263,57,8.14
5559,6,2,5.5,5,13,5,5,9,33.64,37,7.2
5560,17,8,6.02,31,43,9,8,12,19.0,92,10.22
5561,4,3,5.88,10,26,6,8,16,31.040816326530614,52,8.67
5562,11,4,6.23,20,26,4,6,14,41.08888888888889,56,14.0
5563,6,1,5.89,10,25,7,6,4,14.132352941176471,45,6.43
5564,5,8,5.7,19,27,7,9,18,62.04255319148936,67,9.57
5565,2,2,6.3,7,8,4,3,10,12.19047619047619,23,5.75
5566,7,3,5.73,10,31,2,10,13,18.253333333333334,56,28.0
5567,9,4,6.19,17,36,2,15,14,47.43859649122807,68,33.5
5568,3,5,5.57,8,14,3,4,6,181.5,36,11.67
5569,1,3,5.22,2,9,1,4,9,44.083333333333336,27,27.0
5570,4,2,6.14,11,19,2,6,8,25.137931034482758,36,18.0
5571,2,1,6.11,7,10,3,1,5,48.166666666666664,19,6.33
5572,7,2,5.71,11,26,6,11,16,29.25,55,9.17
5573,10,3,5.84,12,22,6,3,8,42.10526315789474,50,8.33
5574,2,0,4.8,2,8,2,0,5,65.33333333333333,15,7.5
5575,6,1,6.22,5,8,2,4,2,25.0,18,9.0
5576,4,1,5.26,8,18,3,2,10,228.16666666666666,39,13.0
5577,12,14,5.54,24,47,6,12,30,36.765957446808514,106,17.5
5578,18,7,6.02,22,38,6,19,25,87.36065573770492,96,15.33
5579,18,5,5.87,22,51,9,16,17,17.733990147783253,104,10.78
5580,13,5,5.34,11,22,6,7,20,20.275862068965516,65,10.83
5581,4,0,6.15,6,14,2,5,5,25.941176470588236,26,13.0
5582,1,0,6.14,2,5,1,0,1,0.0,7,7.0
5583,7,5,5.69,16,33,8,6,13,32.48529411764706,65,8.12
5584,3,4,5.66,8,13,2,3,8,52.083333333333336,30,14.5
5585,7,1,5.46,11,24,5,7,11,38.0,48,9.6
5586,3,2,5.06,3,15,1,3,10,45.06666666666667,35,31.0
5587,3,1,5.46,4,13,3,5,3,10.666666666666666,25,8.0
5588,4,0,5.83,4,9,2,1,4,42.666666666666664,18,9.0
5589,5,1,5.77,7,24,4,9,6,228.16666666666666,39,9.75
5590,11,4,5.24,16,32,8,9,9,54.06896551724138,68,8.5
5591,8,0,5.46,5,21,5,9,11,46.09090909090909,48,9.6
5592,9,3,5.07,9,27,5,8,11,29.4,58,11.6
5593,0,0,6.0,5,9,2,2,5,0.0,18,9.0
5594,10,3,5.58,14,40,5,12,22,37.77906976744186,77,15.4
5595,5,1,5.85,5,13,3,4,7,22.05,27,9.0
5596,4,0,6.08,8,14,3,2,6,40.333333333333336,26,8.67
5597,13,2,5.52,10,18,7,8,14,115.2,54,7.71
5598,8,0,5.38,8,30,7,5,14,20.62857142857143,56,8.0
5599,6,2,5.53,3,14,3,8,5,130.66666666666666,30,10.0
5600,3,0,6.29,5,12,2,1,1,12.071428571428571,17,8.5
5601,5,0,5.69,4,12,4,5,8,96.0,27,6.5
5602,3,1,4.95,1,10,1,4,4,36.125,19,19.0
5603,25,8,6.07,38,48,7,11,17,42.44961240310077,110,15.57
5604,3,2,5.59,6,15,4,0,10,8.962962962962964,38,8.5
5605,4,3,5.54,6,18,4,8,8,77.06666666666666,39,9.75
5606,13,0,6.08,16,35,5,14,12,23.011363636363637,65,13.0
5607,2,0,6.26,8,14,1,4,5,73.5,23,23.0
5608,9,9,6.0,29,28,7,12,31,6.530612244897959,90,12.14
5609,14,1,5.68,13,44,5,16,16,34.56382978723404,80,15.8
5610,5,2,5.66,8,22,4,7,12,28.195121951219512,47,11.75
5611,11,7,5.58,10,22,5,10,11,31.879310344827587,59,11.8
5612,17,6,5.7,21,38,7,13,22,57.55128205128205,88,12.43
5613,8,3,6.0,12,18,5,2,6,160.44444444444446,41,8.2
5614,4,0,6.2,4,15,2,7,5,53.77777777777778,25,12.5
5615,23,4,5.56,32,56,14,21,23,22.404444444444444,117,8.29
5616,14,2,5.73,20,41,5,9,14,19.361344537815125,77,15.4
5617,1,2,5.6,1,13,3,4,4,26.272727272727273,20,6.67
5618,1,1,4.62,0,4,1,1,1,0.0,8,8.0
5619,5,4,5.34,9,17,3,1,5,82.57142857142857,38,12.67
5620,10,1,6.23,25,41,9,12,18,33.97979797979798,82,9.0
5621,1,2,5.5,1,8,1,2,2,8.333333333333334,14,14.0
5622,7,1,6.13,11,15,3,2,4,56.333333333333336,30,10.0
5623,8,1,5.95,10,23,2,8,4,42.666666666666664,42,20.0
5624,4,1,4.43,0,14,1,3,3,73.5,23,23.0
5625,10,1,5.92,5,16,3,6,10,81.66666666666667,42,13.33
5626,3,2,5.87,9,21,6,6,11,13.52,38,6.33
5627,2,1,5.79,10,23,4,4,10,25.484848484848484,38,9.5
5628,3,4,5.4,2,5,1,3,1,65.33333333333333,15,15.0
5629,2,1,5.6,5,20,2,5,8,18.38235294117647,35,17.5
5630,4,3,5.04,2,13,3,4,6,24.2,29,9.33
5631,7,1,5.51,7,13,1,4,12,32.34615384615385,35,35.0
5632,3,2,5.65,8,15,2,3,10,170.66666666666666,34,17.0
5633,15,6,5.8,20,35,6,13,19,21.775193798449614,84,14.0
5634,3,1,5.16,2,9,1,4,5,0.0,19,19.0
5635,16,11,5.51,18,36,6,15,21,57.31578947368421,88,14.33
5636,1,1,5.55,6,21,4,8,10,72.05882352941177,40,10.0
5637,6,1,5.87,6,9,4,1,3,73.5,23,5.75
5638,4,2,5.36,5,12,3,3,5,192.0,25,8.33
5639,2,1,5.48,3,9,3,3,7,73.5,23,7.67
5640,5,1,5.9,15,26,4,3,13,27.38,49,12.25
5641,4,3,5.58,8,15,3,5,9,81.81818181818181,33,11.0
5642,6,7,5.37,8,19,3,5,8,68.45,43,14.33
5643,16,6,5.53,24,55,13,16,27,43.66233766233766,115,8.77
5644,17,2,6.34,29,34,6,5,11,41.65714285714286,71,11.67
5645,6,3,5.08,3,27,6,6,8,28.488372093023255,50,8.0
5646,2,5,5.26,7,16,5,7,14,32.029411764705884,43,8.6
5647,4,1,5.16,6,17,5,3,9,76.45454545454545,32,6.4
5648,2,0,6.2,4,7,1,4,5,65.33333333333333,15,15.0
5649,11,3,5.46,9,19,3,4,6,35.1025641025641,46,15.33
5650,6,1,5.09,7,19,4,3,11,36.029411764705884,45,11.25
5651,2,0,5.9,4,13,2,4,2,120.33333333333333,20,10.0
5652,1,0,4.78,0,4,1,0,2,0.0,10,9.0
5653,9,6,5.97,16,31,6,11,16,129.96,64,10.67
5654,0,0,6.08,2,8,1,3,4,40.333333333333336,12,12.0
5655,5,3,5.36,3,6,4,3,8,18.0,22,5.5
5656,7,3,5.9,15,40,5,13,9,45.5625,71,14.0
5657,9,0,5.35,10,26,9,4,16,13.6,55,6.11
5658,1,0,6.25,4,10,2,4,5,32.666666666666664,16,8.0
5659,11,5,6.03,13,21,4,8,17,27.5625,60,15.0
5660,7,2,5.81,14,26,8,7,13,56.94117647058823,54,6.75
5661,3,4,5.46,5,17,3,6,7,113.77777777777777,35,11.67
5662,11,7,6.32,21,44,12,20,17,33.64485981308411,87,7.25
5663,0,0,5.11,3,11,2,3,7,48.166666666666664,19,9.5
5664,7,2,5.52,12,30,4,14,19,19.546511627906977,67,15.25
5665,13,5,5.81,16,28,7,11,23,26.097826086956523,76,10.43
5666,2,2,4.79,2,9,3,1,4,48.166666666666664,19,6.33
5667,25,6,5.59,23,53,6,28,37,13.653333333333334,134,22.33
5668,7,6,5.66,20,44,8,15,23,41.795918367346935,86,10.75
5669,3,3,5.7,8,23,7,7,9,30.42105263157895,45,6.29
5670,3,0,7.05,10,11,2,0,6,8.909090909090908,20,10.0
5671,2,0,4.77,1,5,2,4,4,0.0,14,6.5
5672,3,1,5.65,11,25,5,4,13,27.22222222222222,46,9.2
5673,6,6,5.65,15,19,5,3,9,30.42105263157895,46,9.2
5674,12,5,5.75,8,28,4,11,10,13.6,55,13.75
5675,6,2,5.85,8,16,3,8,12,11.655172413793103,40,13.33
5676,3,1,4.94,1,10,1,0,3,96.33333333333333,18,18.0
5677,2,2,5.49,7,19,5,5,7,27.03448275862069,36,7.0
5678,5,2,5.81,7,16,5,7,7,42.88235294117647,32,6.4
5679,1,2,5.71,4,8,3,2,5,85.33333333333333,17,5.67
5680,6,1,6.22,12,23,1,7,9,28.195121951219512,45,45.0
5681,12,5,5.85,10,33,9,22,13,23.5,68,7.44
5682,11,2,5.65,16,27,8,8,12,46.02272727272727,57,7.12
5683,6,1,6.33,15,24,7,5,7,588.0,45,6.14
5684,7,2,6.38,13,12,2,1,7,12.121212121212121,30,14.5
5685,2,1,5.6,3,17,5,8,9,56.333333333333336,30,6.0
5686,2,1,6.05,7,11,2,4,3,120.33333333333333,20,10.0
5687,5,1,5.33,5,15,4,4,8,27.04,33,8.25
5688,12,6,5.48,11,18,5,8,19,36.48275862068966,62,12.4
5689,6,2,5.3,6,26,2,11,17,21.06153846153846,56,27.0
5690,2,2,5.58,3,9,1,2,4,0.0,19,19.0
5691,3,1,5.64,1,8,3,0,2,18.0,14,4.67
5692,13,7,5.99,19,41,5,20,15,21.302816901408452,87,16.6
5693,14,3,5.44,11,27,7,12,15,32.55384615384615,66,9.0
5694,11,6,5.83,16,25,6,4,17,17.64,66,11.0
5695,3,1,5.5,3,13,2,3,2,27.0,22,11.0
5696,12,5,5.79,17,35,7,14,13,51.40983606557377,73,10.14
5697,1,0,5.44,4,13,2,3,4,42.666666666666664,19,9.0
5698,3,1,5.77,4,10,2,3,5,40.111111111111114,22,11.0
5699,12,4,6.14,22,34,7,12,14,57.0,72,10.29
5700,17,7,5.47,18,45,5,14,21,63.20224719101124,100,20.0
5701,6,6,5.53,13,18,4,6,16,71.11538461538461,52,12.75
5702,9,7,5.88,21,54,11,18,13,8.681614349775785,92,8.09
5703,13,6,5.88,11,39,9,21,17,23.142857142857142,80,8.89
5704,2,3,6.0,11,18,6,7,6,13.52,37,6.0
5705,11,6,5.66,20,34,9,8,21,69.01408450704226,89,9.89
5706,0,1,6.0,4,6,1,0,4,0.0,13,13.0
5707,1,1,5.0,2,10,3,6,6,40.111111111111114,22,7.33
5708,11,4,5.94,17,39,12,13,17,23.818897637795274,81,6.67
5709,13,3,5.85,22,40,10,16,12,41.02439024390244,80,8.0
5710,2,1,5.26,3,15,3,4,5,64.0,27,9.0
5711,2,0,6.4,2,5,2,2,3,27.0,10,5.0
5712,8,5,6.3,13,19,3,3,12,44.16129032258065,46,15.33
5713,0,0,6.36,4,7,2,0,3,33.333333333333336,11,5.5
5714,7,2,6.59,19,27,5,7,11,36.214285714285715,50,9.8
5715,3,0,5.54,5,8,1,0,2,20.166666666666668,13,13.0
5716,5,2,5.65,9,20,3,3,7,30.035714285714285,37,12.33
5717,0,0,5.56,2,5,1,0,3,0.0,9,9.0
5718,5,2,5.76,8,18,6,7,13,38.892857142857146,41,6.83
5719,4,1,5.79,3,14,1,5,9,69.44444444444444,28,28.0
5720,0,1,4.93,2,8,1,1,3,0.0,14,14.0
5721,9,7,5.78,11,19,3,4,10,27.84090909090909,49,16.33
5722,10,7,5.78,17,32,7,6,14,33.51724137931034,77,11.0
5723,3,1,5.83,5,13,5,8,8,33.88235294117647,29,5.8
5724,17,7,5.56,20,52,11,7,18,18.123893805309734,105,9.45
5725,6,3,5.24,3,13,5,3,7,81.81818181818181,33,6.6
5726,14,2,5.65,10,26,7,10,12,19.047619047619047,62,8.86
5727,12,2,5.46,12,26,5,4,10,32.813559322033896,59,11.8
5728,9,1,5.58,7,16,4,9,10,41.78260869565217,38,9.5
5729,5,4,5.47,4,4,4,2,4,36.125,19,4.75
5730,7,0,6.36,17,21,5,5,13,140.08333333333334,45,9.0
5731,2,1,5.55,5,16,4,4,2,27.0,22,5.5
5732,9,4,5.89,10,30,6,14,12,36.48275862068966,62,10.33
5733,18,4,5.73,17,45,7,19,20,63.48,88,12.57
5734,3,0,5.94,5,7,4,0,6,32.666666666666664,16,4.0
5735,4,1,5.62,7,21,3,8,7,47.34782608695652,40,13.33
5736,12,2,5.91,14,33,4,11,8,66.27272727272727,66,16.5
5737,20,4,6.33,27,43,7,11,16,33.92307692307692,91,12.57
5738,7,4,5.84,16,39,4,16,23,17.93793103448276,80,20.0
5739,3,1,6.23,8,18,5,5,6,24.03846153846154,31,6.2
5740,7,2,4.62,4,21,5,7,8,44.689655172413794,45,9.0
5741,5,0,5.86,5,13,1,3,4,147.0,22,22.0
5742,4,2,5.31,5,19,6,3,6,42.88235294117647,32,5.33
5743,7,1,5.5,9,18,4,8,9,72.6,38,9.5
5744,1,0,4.57,0,10,2,2,3,24.0,14,7.0
5745,5,1,5.42,4,16,4,10,7,36.45,33,8.25
5746,19,7,6.26,38,52,7,17,18,38.50666666666667,109,15.43
5747,23,7,5.36,14,41,1,19,17,211.31428571428572,99,97.0
5748,0,0,6.25,2,5,1,0,3,0.0,8,8.0
5749,7,2,5.46,6,25,6,2,10,32.361702127659576,48,8.0
5750,7,3,5.94,7,22,5,7,9,42.470588235294116,48,9.6
5751,5,5,5.52,10,22,4,7,9,24.2,47,11.5
5752,9,2,5.52,13,32,6,16,11,46.17307692307692,67,10.5
5753,5,3,5.68,4,11,3,5,4,31.5,25,8.33
5754,5,3,5.5,6,17,4,8,6,36.56521739130435,36,9.0
5755,7,2,5.66,7,19,3,6,13,72.2,44,14.67
5756,0,0,5.2,1,11,2,1,3,28.166666666666668,15,7.5
5757,19,5,5.7,24,42,6,12,20,43.11224489795919,93,15.17
5758,5,1,6.15,8,10,3,1,9,58.77777777777778,26,8.67
5759,1,0,5.42,3,6,2,0,5,16.666666666666668,13,6.0
5760,10,4,5.76,12,29,6,17,11,131.52173913043478,63,10.33
5761,12,4,5.68,15,33,4,14,23,20.3203125,81,20.25
5762,8,3,6.55,25,26,5,8,16,17.19047619047619,58,11.6
5763,2,0,5.56,3,10,1,2,3,0.0,16,16.0
5764,19,9,6.16,25,38,8,20,21,81.52173913043478,94,11.75
5765,4,1,5.69,9,15,4,3,8,26.45,29,7.25
5766,2,1,4.97,3,15,6,1,9,26.45,29,4.83
5767,2,3,5.75,3,6,2,1,5,75.0,16,8.0
5768,1,0,5.83,3,6,1,0,4,0.0,12,12.0
5769,1,0,5.64,5,5,1,0,4,0.0,12,11.0
5770,12,10,5.58,19,59,9,21,18,25.459893048128343,110,12.22
5771,4,0,6.18,11,18,4,6,10,21.551724137931036,34,8.5
5772,22,3,6.23,30,47,11,18,18,82.11842105263158,101,9.18
5773,1,3,6.05,5,8,3,2,5,28.444444444444443,19,6.33
5774,15,5,5.38,12,30,12,6,20,42.605633802816904,76,6.33
5775,11,3,6.59,25,31,7,11,16,30.78205128205128,70,9.86
5776,8,4,6.23,23,39,9,10,11,16.643564356435643,66,7.33
5777,6,2,5.83,6,21,2,9,8,24.324324324324323,41,20.5
5778,1,2,5.56,2,4,1,2,2,0.0,9,9.0
5779,1,0,6.09,2,6,1,1,2,33.333333333333336,11,11.0
5780,3,3,6.29,10,18,4,4,6,20.484848484848484,36,8.75
5781,12,3,5.94,10,20,3,10,9,34.225,47,15.67
